Time,CwndBytes
56.1527,11421
56.196,11604
56.2141,11784
56.2501,11961
56.2935,12136
56.3055,12308
56.3176,12478
56.3536,12646
56.397,12811
56.409,12974
56.4211,13135
56.4571,13294
56.5005,13451
56.5125,13606
56.5246,13760
56.5546,13912
56.598,14062
56.61,14211
56.622,14358
56.6521,14504
56.6955,14648
56.7075,14791
56.7195,14932
56.7496,15072
56.799,13032
56.8472,12308
56.8532,11584
56.8592,9412
56.8906,8688
56.8966,7964
56.9026,5792
56.9881,6154
57.0121,6494
57.0856,6816
57.1156,7123
57.1891,7417
57.2191,7699
57.2926,7971
57.3166,8234
57.3901,8488
57.414,8735
57.4875,8975
57.5115,9208
57.5235,9435
57.591,9657
57.6886,7240
57.7186,6516
57.7246,5792
57.7306,5068
57.7861,2896
57.7861,3620
57.8221,4199
57.9256,4698
58.0291,5144
58.1266,5551
58.2241,5928
58.3216,6281
58.3336,6614
58.4251,6931
58.4371,7233
58.5286,7522
58.5406,7800
58.6321,8068
58.6441,8327
58.7295,8578
58.7416,8822
58.827,9059
58.839,9290
58.8511,9515
58.9305,9735
58.9425,9950
58.9546,10160
59.034,10366
59.046,10568
59.0581,10766
59.1315,10960
59.1435,11151
59.1555,11339
59.229,11523
59.241,11704
59.253,11883
59.3265,12059
59.3385,12232
59.3505,12403
59.3625,12572
59.43,12738
59.442,12902
59.454,13064
59.466,13224
59.5335,13382
59.5455,13538
59.5575,13692
59.5695,13845
59.631,13996
59.643,14145
59.655,14293
59.667,14439
59.7285,14584
59.7405,14727
59.7525,14869
59.7645,15010
59.8259,15149
59.838,15287
59.85,15424
59.862,15559
59.874,15693
59.9294,15826
59.9415,15958
59.9535,16089
59.9655,16219
59.9775,16348
60.0329,16476
60.045,16603
60.057,16729
60.069,16854
60.1365,14480
60.1665,13756
60.1725,13032
60.1846,12308
60.1906,11584
60.228,10860
60.234,6516
60.234,6837
60.246,7143
60.258,7436
60.2881,7717
60.3615,7988
60.3856,8250
60.459,8504
60.4831,8750
60.5565,8989
60.5926,7240
60.66,6516
60.6781,5792
60.6901,5068
60.7515,4344
60.7756,2896
60.8851,3620
60.9826,4199
61.0861,4698
61.1896,5144
61.2871,5551
61.3846,5928
61.4821,6281
61.4941,6614
61.5855,6931
61.5976,7233
61.689,7522
61.7011,7800
61.7925,8068
61.8046,8327
61.89,8578
61.902,8822
61.9875,9059
61.9995,9290
62.0116,9515
62.091,9735
62.103,9950
62.115,10160
62.1945,10366
62.2065,10568
62.2185,10766
62.292,10960
62.304,11151
62.316,11339
62.3895,11523
62.4015,11704
62.4135,11883
62.487,12059
62.499,12232
62.511,12403
62.523,12572
62.5905,12738
62.6025,12902
62.6145,13064
62.6265,13224
62.694,13382
62.706,13538
62.718,13692
